"country","city","long","lat","isp","network","dOs","dType","dOsVersion","dBrowser","dBrowserVersion","offer"
NP,Kathmandu,85.3145,27.7142,WorldLink Communications Pvt Ltd,27.34.0.0/17,Android,mobile,5.1.1,Chrome,65.0.3325.109,1
PE,Lima,-77.0428,-12.0464,ENTEL PERU S.A.,132.191.0.0/16,Android,mobile,7.0,Samsung Browser,6.4,1
TH,Bangkok,100.417,13.7159,"TRUE INTERNET Co.,Ltd.",223.24.172.0/22,Android,mobile,7.1.1,Chrome WebView,66.0.3359.158,2
IN,Chennai,80.2209,12.8996,Reliance Jio Infocomm Limited,157.48.0.0/14,Android,mobile,7.1.1,UCBrowser,12.5.0.1109,2
TH,Bangkok,100.5997,13.5989,"TRUE INTERNET Co.,Ltd.",223.24.176.0/21,Android,mobile,5.1.1,Chrome WebView,51.0.2704.81,1
TH,Bangkok,100.4638,13.6984,Realmove Company Limited,27.55.64.0/19,Android,mobile,6.0,Chrome WebView,44.0.2403.119,2
RO,Cluj-Napoca,23.5943,46.7657,Orange Romania S.A.,109.166.128.0/18,Android,mobile,7.0,Chrome WebView,66.0.3359.158,2
RO,Tormac,21.4904,45.515,Vodafone Romania S.A.,213.233.64.0/18,Android,mobile,6.0,Chrome WebView,64.0.3282.137,2
PL,Ostrowiec Świętokrzyski,21.3807,50.9467,Play,94.254.128.0/17,Android,mobile,4.2.2,Android Browser,4.0,2
BD,Dhaka,90.4093,23.7272,TM International Bangladesh,202.134.8.0/21,Android,mobile,7.0,Android Browser,4.0,2
NP,Janakpur Dham,85.9122,26.7016,"Subisu Cablenet Pvt Ltd, Baluwatar, Kathmandu, Nepal",110.34.0.0/19,Android,mobile,4.4.4,Chrome,63.0.3239.111,1
CL,Santiago,-70.6653,-33.4513,CLARO CHILE S.A.,191.119.0.0/16,Android,mobile,7.0,Chrome WebView,66.0.3359.158,1
TH,Bang Khae,100.417,13.7159,"TRUE INTERNET Co.,Ltd.",27.55.96.0/19,Android,desktop,6.0,Android Browser,4.0,1
PK,Karachi,66.9983,24.8591,CMPak Limited,45.116.232.0/22,Android,mobile,6.0,Chrome,54.0.2840.85,2
TR,Aliaga,26.9665,38.8068,Turk Telekom,195.174.0.0/15,Android,mobile,5.1.1,Chrome,66.0.3359.158,2
TT,Port of Spain,-61.5167,10.65,Columbus Communications Trinidad Limited.,161.0.224.0/19,Android,mobile,6.0,Facebook,172.0.0.66.93,2
RO,Bucharest,26.0422,44.4117,Orange Romania S.A.,109.166.128.0/18,Android,mobile,7.0,Chrome,66.0.3359.158,2
PL,Krakow,19.9815,50.0565,Play,94.254.128.0/17,Android,mobile,6.0,Chrome WebView,50.0.2661.86,1
ES,Madrid,-3.6934,40.4163,Orange Espagne SA,85.48.0.0/12,Android,mobile,6.0,Android Browser,4.0,2
NP,Kathmandu,85.3145,27.7142,Vianet Communications Pvt. Ltd.,103.10.28.0/22,Android,mobile,6.0.1,Chrome,66.0.3359.126,1
ES,Madrid,-3.6934,40.4163,Orange Espagne SA,213.143.48.0/20,Android,mobile,6.0,Android Browser,4.0,2
NP,Kathmandu,85.3145,27.7142,WorldLink Communications Pvt Ltd,27.34.0.0/17,Android,mobile,5.1.1,Samsung Browser,3.3,2
US,Ringgold,-85.1486,34.9213,PEACHNET-AS3480,168.11.128.0/17,Android,tablet,4.4.2,Android Browser,4.0,2
JM,Montego Bay,-77.9157,18.4688,FLOW-NET,162.216.160.0/21,Android,mobile,7.0,Samsung Browser,6.4,2
PK,Lahore,74.3292,31.5822,CMPak Limited,103.255.4.0/22,Android,mobile,5.0,UCBrowser,12.2.5.1102,2
ES,Valencia,-0.4046,39.4923,Orange Espagne SA,90.160.0.0/12,Android,mobile,7.0,Chrome WebView,65.0.3325.109,2
PL,Warsaw,21.0026,52.2484,Play,94.254.128.0/17,Android,mobile,7.0,Chrome WebView,66.0.3359.158,1
KE,Nairobi,36.8155,-1.2841,SAFARICOM-LIMITED,41.90.0.0/21,Android,desktop,,Opera Mini,7.5.35721,2
ID,Surabaya,112.7419,-7.2484,PT Telekomunikasi Indonesia,125.164.0.0/14,Android,mobile,5.1.1,UCBrowser,12.2.1.1108,2
ES,Barcelona,2.1701,41.387,Orange Espagne SA,213.143.48.0/20,Android,mobile,5.1,Android Browser,4.0,1
US,Oakland,-122.2398,37.8376,ATT-INTERNET4,12.215.24.0/21,Android,mobile,4.4.2,Android Browser,4.0,2
IR,Tehran,51.3336,35.727,Iran Telecommunication Company PJS,176.65.244.0/22,Android,mobile,4.3,Android Browser,4.0,2
KE,Nairobi,36.8155,-1.2841,SAFARICOM-LIMITED,41.90.0.0/21,Android,desktop,,Opera Mini,15.0.2125,2
NP,Kathmandu,85.3145,27.7142,Classic Tech Pvt. Ltd.,43.231.208.0/22,Android,mobile,7.0,Chrome,66.0.3359.158,2
FR,Bordeaux,-0.5806,44.8412,Bouygues Telecom SA,176.128.0.0/11,Android,mobile,4.4.2,Android Browser,4.0,1
MN,Ulan Bator,106.9177,47.9173,first E-commerce and TriplePlay Service ISP in Mongolia.,139.5.216.0/22,Android,mobile,6.0.1,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3145,27.7142,"Subisu Cablenet Pvt Ltd, Baluwatar, Kathmandu, Nepal",110.34.0.0/19,Android,mobile,4.4.4,Android Browser,4.0,1
TH,Bangkok,100.5997,13.5989,"TRUE INTERNET Co.,Ltd.",223.24.176.0/21,Android,mobile,5.1,Chrome WebView,66.0.3359.126,1
KE,Nairobi,36.8155,-1.2841,SAFARICOM-LIMITED,105.160.0.0/13,Android,mobile,5.1,Chrome,50.0.2661.89,2
BD,Dhaka,90.4093,23.7272,Banglalink Digital Communications Ltd,116.58.200.0/21,Android,mobile,5.1,Chrome WebView,66.0.3359.126,1
RO,Bucharest,26.0422,44.4117,Orange Romania S.A.,109.166.128.0/18,Android,mobile,7.0,Chrome WebView,65.0.3325.109,2
KE,Nairobi,36.8155,-1.2841,SAFARICOM-LIMITED,197.176.0.0/13,Android,mobile,6.0.1,Chrome,62.0.3202.84,2
KE,Nairobi,36.8155,-1.2841,Safaricom,197.248.0.0/16,Android,mobile,5.1.1,Chrome,66.0.3359.158,2
FR,Gignac-la-Nerthe,5.2389,43.3918,SFR SA,109.0.0.0/11,Android,mobile,8.0.0,Chrome,66.0.3359.158,2
US,Omaha,-95.9354,41.2612,,,Android,mobile,7.1.1,Chrome WebView,60.0.3112.116,2
IR,Tehran,51.3336,35.727,Mobile Communication Company of Iran PLC,5.208.0.0/13,Android,mobile,4.2.2,Android Browser,4.0,1
BD,Dhaka,90.4093,23.7272,Banglalink Digital Communications Ltd,116.58.200.0/21,Android,mobile,6.0,Android Browser,4.0,1
FR,Niort,-0.4588,46.3231,SFR SA,109.0.0.0/11,Android,mobile,6.0.1,Chrome,66.0.3359.158,2
NP,Baitadi,80.4293,29.5341,"Nepal Telecommunications Corporation, Internet Services",49.244.0.0/16,Android,mobile,6.0.1,Chrome,66.0.3359.158,1
GR,Athens,23.7353,37.9842,Vodafone-panafon Hellenic Telecommunications Company SA,62.38.0.0/16,Android,mobile,7.0,Chrome WebView,66.0.3359.158,1
MA,Meknes,-5.5396,33.8916,MAROCCONNECT,105.64.0.0/13,Android,mobile,4.4.4,Android Browser,4.0,2
CL,Santiago,-70.6653,-33.4513,CLARO CHILE S.A.,191.116.0.0/16,Android,mobile,6.0,Chrome WebView,65.0.3325.109,1
MA,Meknes,-5.5396,33.8916,MAROCCONNECT,105.64.0.0/13,Android,mobile,6.0,Chrome WebView,65.0.3325.109,2
CL,Santiago,-70.6653,-33.4513,CLARO CHILE S.A.,191.119.0.0/16,Android,mobile,4.4.2,Android Browser,4.0,2
BR,São Paulo,-46.6409,-23.6283,TIM SA,189.40.0.0/16,Android,tablet,4.4.4,Android Browser,4.0,2
NP,Pipara Simara,84.9845,27.1703,"Subisu Cablenet Pvt Ltd, Baluwatar, Kathmandu, Nepal",182.93.64.0/19,Android,mobile,6.0.1,Chrome WebView,66.0.3359.158,2
MA,Agadir,-9.5912,30.4201,MAROCCONNECT,105.64.0.0/13,Android,mobile,6.0,Chrome WebView,64.0.3282.137,2
NP,Kathmandu,85.3145,27.7142,WorldLink Communications Pvt Ltd,27.34.0.0/17,Android,mobile,6.0,UCBrowser,12.5.5.1111,2
TR,Antakya,36.1614,36.2037,Tellcom Iletisim Hizmetleri A.s.,213.74.248.0/21,Android,mobile,6.0.1,Chrome,66.0.3359.158,2
QA,Doha,51.5321,25.2925,Ooredoo Q.S.C.,176.203.0.0/16,Android,mobile,6.0,Chrome WebView,66.0.3359.126,1
PA,Panama City,-79.523,8.9948,Cable & Wireless Panama,201.224.0.0/14,Android,mobile,7.0,Chrome WebView,66.0.3359.126,2
CA,Calgary,-114.1011,51.0207,TELUS Communications,75.159.0.0/16,iOS,tablet,11.0.1,Mobile Safari,11.0,2
PT,Braga,-8.4204,41.5515,"Nos Comunicacoes, S.A.",89.152.0.0/14,Android,mobile,7.0,Chrome,66.0.3359.158,2
ID,Jakarta,106.8296,-6.1741,PT WIRELESS INDONESIA WIN,115.178.192.0/18,Android,mobile,5.1.1,UCBrowser,12.5.5.1111,2
CL,Macul,-70.5683,-33.5002,CLARO CHILE S.A.,191.116.0.0/16,Android,mobile,6.0,Android Browser,4.0,2
NP,Kathmandu,85.3145,27.7142,Broadlink Nepal,103.232.228.0/22,Android,mobile,7.0,Chrome,62.0.3202.84,2
KE,Nairobi,36.8155,-1.2841,SAFARICOM-LIMITED,196.96.0.0/12,Android,desktop,,Opera Mini,15.0.2125,2
FR,Bayonne,-1.4825,43.4823,Bouygues Telecom SA,31.32.0.0/13,Android,mobile,7.0,Chrome,66.0.3359.158,2
MA,Marrakesh,-8.0101,31.6298,MAROCCONNECT,105.64.0.0/13,Android,mobile,5.1,Android Browser,4.0,2
FR,Gisors,1.7825,49.2781,SFR SA,77.192.0.0/12,Android,mobile,5.0,Chrome,66.0.3359.158,2
MA,Meknes,-5.5396,33.8916,MAROCCONNECT,105.64.0.0/13,Android,mobile,6.0.1,Android Browser,4.0,2
KE,Nairobi,36.8155,-1.2841,SAFARICOM-LIMITED,41.90.0.0/21,Android,desktop,,Opera Mini,15.0.2125,2
UG,Kampala,32.5657,0.3162,MTN,41.210.128.0/18,Android,mobile,6.0,Chrome WebView,61.0.3163.98,1
FR,Montpellier,3.8809,43.6107,SFR SA,81.64.0.0/16,Android,mobile,6.0,Chrome WebView,66.0.3359.158,1
BD,Dhaka,90.4093,23.7272,Banglalink Digital Communications Ltd,103.67.156.0/22,Android,mobile,4.4.2,Android Browser,4.0,2
LU,Mondercange,5.9958,49.5363,Proximus Luxembourg S.A.,185.40.60.0/22,Android,mobile,4.4.2,Android Browser,4.0,2
BR,São Paulo,-46.6409,-23.6283,GOOGLE,66.249.64.0/19,Android,mobile,6.0,Chrome,66.0.3359.126,2
RO,Bucharest,26.0422,44.4117,Orange Romania S.A.,109.166.128.0/18,Android,mobile,6.0,Chrome WebView,66.0.3359.158,2
AZ,Baku,49.8759,40.3909,Sinam LLC,37.114.128.0/18,Android,mobile,8.0.0,Chrome,66.0.3359.158,2
IR,Tehran,51.3336,35.727,Mobile Communication Company of Iran PLC,5.208.0.0/13,Android,mobile,4.2.2,Android Browser,4.0,1
HR,Zagreb,15.9793,45.8293,Tele2 SWIPnet,83.176.0.0/12,Android,mobile,6.0.1,Android Browser,4.0,2
RO,Tormac,21.4904,45.515,Vodafone Romania S.A.,213.233.64.0/18,Android,mobile,6.0,Chrome WebView,53.0.2785.124,2
MA,Salé,-6.8175,34.0347,MAROCCONNECT,105.64.0.0/13,Android,mobile,5.1,Android Browser,4.0,2
FR,Limoges,1.2643,45.8354,Bouygues Telecom SA,89.80.0.0/12,Android,mobile,7.0,Chrome,66.0.3359.158,2
MA,Marrakesh,-8.0101,31.6298,MAROCCONNECT,105.64.0.0/13,Android,mobile,7.1.1,Chrome WebView,66.0.3359.158,2
MA,Marrakesh,-8.0101,31.6298,MAROCCONNECT,105.64.0.0/13,Android,mobile,7.0,Chrome WebView,66.0.3359.158,2
TR,Ankara,32.9147,39.9673,Tellcom Iletisim Hizmetleri A.s.,195.214.128.0/20,Android,mobile,7.0,Chrome,66.0.3359.158,2
BD,Jafrabad,91.7531,22.3871,TM International Bangladesh,103.242.20.0/22,Android,mobile,6.0,Android Browser,4.0,2
FR,Ouistreham,-0.2502,49.2754,Orange,83.112.0.0/14,Android,mobile,5.1,Chrome,65.0.3325.109,2
FR,Épinay-sur-Seine,2.3144,48.9512,SFR SA,93.0.0.0/11,Android,mobile,6.0.1,Chrome,66.0.3359.158,2
US,North Hollywood,-118.4045,34.2003,T-MOBILE-AS21928,172.56.0.0/14,Android,mobile,6.0.1,Chrome WebView,66.0.3359.158,2
BR,São Paulo,-46.6409,-23.6283,GOOGLE,66.249.64.0/19,Android,mobile,7.0,Chrome,66.0.3359.158,2
ZA,Cape Town,18.4129,-33.914,MTN Business Solutions,41.114.0.0/16,Android,mobile,6.0,Chrome WebView,55.0.2883.91,2
FR,Lille,3.0511,50.624,Bouygues Telecom SA,176.176.0.0/12,Android,mobile,6.0,Chrome WebView,66.0.3359.126,1
US,Seminole,-82.7352,27.8676,BHN-33363,70.126.0.0/15,Android,tablet,7.0,Samsung Browser,6.4,2
CA,Rimouski,-68.5979,48.416,TELUS Communications,162.156.0.0/15,iOS,tablet,11.0.1,Mobile Safari,11.0,2
MA,Casablanca,-7.6184,33.5922,MAROCCONNECT,105.64.0.0/13,Android,mobile,6.0,Android Browser,4.0,2
BY,Minsk,27.5709,53.9007,Unitary enterprise A1,46.56.224.0/20,Android,mobile,5.1,Android Browser,4.0,2
TH,Bangkok,100.5997,13.5989,"TRUE INTERNET Co.,Ltd.",223.24.176.0/21,Android,mobile,5.1,Android Browser,4.0,1
MA,Marrakesh,-8.0101,31.6298,MAROCCONNECT,105.64.0.0/13,Android,mobile,6.0,Chrome WebView,54.0.2840.85,2
TH,Bangkok,100.4562,13.7083,"TRUE INTERNET Co.,Ltd.",223.24.128.0/20,Android,mobile,5.1,Android Browser,4.0,1
QA,Doha,51.5321,25.2925,Ooredoo Q.S.C.,176.203.0.0/16,Android,tablet,5.1,Android Browser,4.0,2
NP,Ilam,87.9279,26.8974,Broadlink Nepal,182.50.64.0/22,Android,mobile,7.1.1,Chrome,66.0.3359.158,1
AZ,Baku,49.8759,40.3909,Baktelekom,194.135.152.0/22,Android,mobile,4.3,Android Browser,1.5,1
US,Birmingham,-86.7372,33.513,LVLT-3549,66.199.16.0/21,Android,tablet,5.0.2,Android Browser,4.0,2
VN,Thai Binh,106.3343,20.4487,Viettel Group,116.107.160.0/19,Android,tablet,5.0.2,Android Browser,4.0,2
US,Nashville,-86.792,36.1515,COMCAST-7922,73.0.0.0/9,Android,tablet,5.1.1,Silk,63.1.34,1
US,Atlanta,-84.3312,33.7153,COMCAST-7922,67.176.0.0/12,Android,tablet,7.1.1,Chrome,66.0.3359.158,2
SA,Dammam,50.1116,26.4336,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,51.39.128.0/19,Android,mobile,8.1.0,Chrome,65.0.3325.109,1
US,Guilford,-72.6994,41.3148,COMCAST-7922,73.0.0.0/9,Android,mobile,4.4.2,Android Browser,4.0,2
US,Tampa,-82.4948,28.0109,T-MOBILE-AS21928,172.56.0.0/14,Android,mobile,7.0,Chrome WebView,65.0.3325.109,2
GT,Guatemala City,-90.5155,14.6343,COMCEL GUATEMALA S.A.,190.106.200.0/21,Android,mobile,4.2.2,Android Browser,4.2,1
TH,Bangkok,100.4562,13.7083,Realmove Company Limited,223.24.144.0/20,Android,mobile,6.0.1,Samsung Browser,6.4,2
BD,Dhaka,90.4267,23.7529,Banglalink Digital Communications Ltd,43.245.120.0/22,Android,mobile,6.0,Android Browser,4.0,1
MA,Marrakesh,-8.0101,31.6298,MAROCCONNECT,105.64.0.0/13,Android,mobile,5.1,Chrome WebView,66.0.3359.126,1
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,6.0.1,Samsung Browser,4.2,2
PT,Lisbon,-9.1373,38.731,"Nos Comunicacoes, S.A.",87.196.0.0/16,Android,mobile,5.1.1,Chrome WebView,66.0.3359.126,2
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,5.1.1,Samsung Browser,6.4,2
NP,Kathmandu,85.3145,27.7142,WorldLink Communications Pvt Ltd,27.34.0.0/17,Android,mobile,4.4.2,Chrome,66.0.3359.158,1
BY,Brest,23.6836,52.0901,Mobile TeleSystems JLLC,176.60.0.0/16,Android,mobile,5.1,Chrome WebView,65.0.3325.109,2
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,4.2.2,Chrome,34.0.1847.114,2
NG,Port Harcourt,7.0085,4.7731,MTN NIGERIA Communication limited,197.210.0.0/16,Android,mobile,6.1,Facebook,87.0.0.7.184,2
US,San Lorenzo,-122.127,37.6787,COMCAST-7922,50.240.0.0/12,Android,tablet,4.4.4,Android Browser,4.0,2
MA,Marrakesh,-8.0101,31.6298,MAROCCONNECT,105.64.0.0/13,Android,mobile,6.0,Android Browser,4.0,1
QA,Doha,51.5321,25.2925,Ooredoo Q.S.C.,176.203.0.0/16,Android,mobile,6.0,Chrome WebView,66.0.3359.158,1
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,4.4.4,Samsung Browser,2.0,2
AR,Buenos Aires,-58.3845,-34.6022,Telecom Argentina S.A.,186.152.0.0/16,Android,mobile,5.1.1,Chrome,63.0.3239.111,1
TH,Bangkok,100.4562,13.7083,"TRUE INTERNET Co.,Ltd.",223.24.128.0/20,Android,mobile,7.1.1,Chrome WebView,62.0.3202.84,2
CL,Talca,-71.6644,-35.435,Telmex Servicios Empresariales S.A.,181.72.0.0/14,Android,mobile,7.0,Chrome,66.0.3359.158,2
RO,Lugoj,21.902,45.6879,RCS & RDS,79.112.0.0/14,Android,mobile,7.0,Chrome,66.0.3359.158,1
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,7.1.1,Samsung Browser,6.2,2
FR,Paris,2.4075,48.8323,Free SAS,78.192.0.0/10,Android,mobile,7.0,Chrome,66.0.3359.158,2
KE,Nairobi,36.8155,-1.2841,WANANCHI,197.237.0.0/16,Android,mobile,7.0,Chrome,66.0.3359.158,2
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,6.0.1,Samsung Browser,4.2,2
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,6.0.1,Samsung Browser,4.2,2
LT,Pasvalys,24.4051,56.064,UAB Bite Lietuva,86.38.128.0/23,Android,mobile,7.0,Chrome,66.0.3359.158,2
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,7.0,Samsung Browser,6.4,2
MA,Marrakesh,-8.0101,31.6298,MAROCCONNECT,105.64.0.0/13,Android,mobile,6.0,Chrome WebView,66.0.3359.158,2
AR,San Miguel de Tucumán,-65.2154,-26.816,Telecom Argentina S.A.,186.108.0.0/14,Android,mobile,4.4.4,Facebook,89.0.0.16.182,2
PL,Katowice,19.028,50.2529,Play,94.254.128.0/17,Android,mobile,6.0.1,Chrome WebView,66.0.3359.158,1
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,6.0.1,Samsung Browser,4.2,2
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,4.4.2,Android Browser,4.0,2
PL,Warsaw,21.0026,52.2484,Play,94.254.128.0/17,Android,mobile,6.0,Chrome WebView,66.0.3359.126,1
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,6.0.1,Samsung Browser,5.4,1
NP,Kathmandu,85.3145,27.7142,WorldLink Communications Pvt Ltd,27.34.0.0/17,Android,mobile,4.4.2,Chrome,66.0.3359.158,2
IE,Dublin,-6.2591,53.3382,Three Ireland (Hutchison) limited,83.136.40.0/21,Android,mobile,8.0.0,Chrome WebView,66.0.3359.158,1
TR,Istanbul,28.9757,41.0197,Turk Telekom,78.181.0.0/18,Android,mobile,7.0,Chrome,66.0.3359.158,1
PL,Warsaw,21.0026,52.2484,Play,94.254.128.0/17,Android,mobile,6.0,Chrome WebView,52.0.2743.98,1
IE,Dublin,-6.2591,53.3382,Three Ireland (Hutchison) limited,83.136.40.0/21,iOS,mobile,10.2,WebKit,602.3.12,2
BD,Chandia,89.5932,25.3003,Banglalink Digital Communications Ltd,103.67.156.0/22,Android,mobile,4.3,Android Browser,4.0,2
AZ,Baku,49.8759,40.3909,Bakcell LLC,5.44.32.0/21,Android,mobile,7.0,Samsung Browser,6.4,2
MA,Casablanca,-7.6184,33.5922,MAROCCONNECT,105.64.0.0/13,Android,mobile,7.0,Chrome WebView,60.0.3112.116,2
MA,Meknes,-5.5396,33.8916,MAROCCONNECT,105.64.0.0/13,Android,mobile,7.0,Android Browser,4.0,2
MA,Ouarzazate,-6.9201,30.9161,MAROCCONNECT,105.64.0.0/13,Android,mobile,6.0.1,Chrome WebView,65.0.3325.109,2
RO,Cluj-Napoca,23.5943,46.7657,Orange Romania S.A.,109.166.128.0/18,Android,mobile,6.0,Android Browser,4.0,2
AZ,Baku,49.8759,40.3909,Bakcell LLC,5.44.32.0/21,Android,mobile,7.0,Samsung Browser,6.4,2
AZ,Baku,49.8759,40.3909,Bakcell LLC,5.44.32.0/21,Android,mobile,7.0,Samsung Browser,5.2,2
AZ,Baku,49.8759,40.3909,Azerfon LLC,77.244.112.0/20,Android,mobile,8.0.0,Samsung Browser,7.0,2
US,Fort Lauderdale,-80.24,26.1858,WINDSTREAM,40.137.0.0/16,Android,tablet,5.0.2,Android Browser,4.0,1
TH,Bangkok,100.5997,13.5989,"TRUE INTERNET Co.,Ltd.",223.24.176.0/21,Android,mobile,7.0,Chrome WebView,66.0.3359.158,2
CM,Douala,9.7,4.0503,Viettel-cm,Cable/DSL,Android,tablet,4.4,Android Browser,4.0,2
TH,Bangkok,100.4889,13.7594,True Internet,Cellular,Android,mobile,7.1.1,Chrome WebView,66.0.3359.158,2
MY,Kuala Lumpur,101.6955,3.1433,Maxis Communications,Cellular,Android,mobile,5.1,Android Browser,4.0,2
LB,Beirut,35.5097,33.8719,M Nets SAL,Cable/DSL,Android,mobile,7.0,Samsung Browser,6.0,2
LB,Beirut,35.5097,33.8719,TerraNet sal,Cable/DSL,Android,mobile,7.1.1,Chrome,66.0.3359.158,2
MX,Reynosa,-98.2833,26.0833,"Maxcom Telecomunicaciones, S.A.B. de C.V.",Cable/DSL,Android,mobile,5.1,Chrome WebView,43.0.2357.121,1
TH,Bangkok,100.4889,13.7594,True Internet,Cellular,Android,mobile,5.1.1,Facebook,167.0.0.28.94,2
RO,Arad,21.3167,46.1833,RCS & RDS,Cable/DSL,Android,mobile,6.0,Chrome WebView,66.0.3359.158,1
TH,Bangkok,100.5,13.7333,True Internet,Cellular,Android,desktop,5.1,Android Browser,4.0,2
PL,Katowice,19.0356,50.2554,Play,Cellular,Android,mobile,6.0,Chrome WebView,66.0.3359.158,1
ES,Madrid,-3.6837999999999997,40.4167,Orange Espana,Cellular,Android,mobile,7.0,Chrome WebView,66.0.3359.158,1
BD,Dhaka,90.4093,23.7272,Banglalink Digital Communications Ltd,43.245.120.0/22,Android,mobile,5.0,Android Browser,4.0,1
MA,Salé,-6.8175,34.0347,MAROCCONNECT,105.64.0.0/13,Android,mobile,4.4.2,Android Browser,4.0,2
TH,Bangkok,100.417,13.7159,"TRUE INTERNET Co.,Ltd.",223.24.172.0/22,Android,mobile,7.0,Chrome WebView,66.0.3359.158,2
US,Charlotte,-80.8428,35.2316,T-MOBILE-AS21928,172.56.0.0/14,Android,mobile,7.0,Chrome,66.0.3359.158,2
MA,Essaouira,-9.7698,31.5085,MAROCCONNECT,105.64.0.0/13,Android,mobile,5.1.1,Android Browser,4.0,2
US,San Lorenzo,-122.127,37.6787,COMCAST-7922,50.240.0.0/12,Android,tablet,4.4.2,Android Browser,4.0,1
AZ,Baku,49.8759,40.3909,Bakcell LLC,5.44.32.0/21,Android,mobile,4.4.2,Chrome,51.0.2704.81,2
MA,Meknes,-5.5396,33.8916,MAROCCONNECT,105.64.0.0/13,Android,mobile,5.1,Android Browser,4.0,2
FR,Lyon,4.85,45.748,Bouygues Telecom SA,80.214.128.0/18,Android,mobile,6.0.1,Chrome WebView,66.0.3359.158,2
TH,Bangkok,100.5997,13.5989,"TRUE INTERNET Co.,Ltd.",223.24.176.0/21,Android,mobile,6.0,Chrome WebView,53.0.2785.124,2
PE,Lima,-77.05,-12.05,Claro Peru,Cellular,Android,mobile,7.0,Chrome WebView,66.0.3359.158,1
TZ,Mtwara,40.1833,-10.2667,ZanZibar Telecom,Cellular,Android,mobile,7.0,Chrome WebView,63.0.3239.111,2
FR,Meyreuil,5.4957,43.4878,Bouygues Mobile,Cellular,Android,mobile,6.0.1,Chrome WebView,66.0.3359.158,2
NP,Kathmandu,85.3167,27.7167,Nepal International Internet Gateway,Cable/DSL,Android,mobile,5.1.1,Chrome,66.0.3359.158,1
AZ,Baku,49.8822,40.3953,Baksell,Cable/DSL,Android,mobile,6.0.1,Samsung Browser,6.4,2
GR,Athens,23.7333,37.9833,Cosmote Mobile Telecommunications S.A.,Cellular,Android,mobile,5.1.1,Android Browser,4.0,2
LB,Tripoli,35.85,34.4333,Net 360 S.a.r.l,Cable/DSL,Android,mobile,7.0,Samsung Browser,6.2,2
BD,Dhaka,90.4086,23.7231,Banglalink,Cellular,Android,mobile,6.0,Android Browser,4.0,1
AZ,Baku,49.8822,40.3953,Baksell,Cellular,Android,mobile,4.4.2,Android Browser,4.0,2
NP,Jawalakhel,85.3167,27.6667,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.0.2,Chrome,66.0.3359.126,1
US,San Jose,-121.8914,37.3388,AT&T Services,Corporate,Android,desktop,5.0.1,Android Browser,4.0,2
VN,Long An,105.4862,10.4671,Vietnam Posts And Telecommunications Group,Cable/DSL,Android,mobile,4.4.2,Chrome,66.0.3359.158,2
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,6.0.1,Chrome,66.0.3359.158,1
SA,Jeddah,39.2192,21.5169,Zain Saudi Arabia,Cellular,Android,mobile,6.0.1,Chrome,50.0.2661.89,2
GH,Accra,-0.2167,5.55,MTN Ghana,Cellular,Android,mobile,6.0.1,Chrome WebView,66.0.3359.158,1
TH,Bangkok,100.4889,13.7594,True Internet,Cellular,Android,mobile,6.0,Chrome WebView,66.0.3359.106,2
TH,Bangkok,100.5333,13.8,True Internet,Cellular,Android,mobile,5.1,Android Browser,4.0,2
DZ,Ain Defla,1.9617,36.2631,Optimum-Telecom-Algeria,129.45.0.0/17,Android,mobile,5.1,Chrome WebView,43.0.2357.121,2
US,Durham,-78.9616,35.95,Time Warner Cable,Cable/DSL,Android,tablet,4.2.2,Chrome,66.0.3359.158,2
NP,Jawalakhel,85.3167,27.6667,WorldLink Communications Pvt,Cable/DSL,Android,mobile,6.0.1,Chrome,63.0.3239.111,1
MX,Mexico City,-99.1386,19.4342,"Cablevisión, S.A. de C.V.",Cable/DSL,Android,mobile,5.1,Chrome WebView,50.0.2661.86,2
ZA,Durban,30.85,-29.8167,MTN SA,Cellular,Android,mobile,6.0,Android Browser,4.0,2
MA,Agadir,-9.5912,30.4201,ASMedi,105.188.0.0/14,Android,mobile,5.0.2,Chrome,64.0.3282.137,2
PL,Warsaw,21.0026,52.2484,Play,94.254.128.0/17,Android,mobile,6.0.1,Android Browser,4.0,1
